"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.attention_check_prompt","Input.attention_check_response","Input.attention_check_amt_idx","Input.0_prompt","Input.0_response","Input.0_amt_idx","Input.1_prompt","Input.1_response","Input.1_amt_idx","Input.2_prompt","Input.2_response","Input.2_amt_idx","Input.3_prompt","Input.3_response","Input.3_amt_idx","Input.4_prompt","Input.4_response","Input.4_amt_idx","Input.5_prompt","Input.5_response","Input.5_amt_idx","Input.6_prompt","Input.6_response","Input.6_amt_idx","Input.8_prompt","Input.8_response","Input.8_amt_idx","Input.9_prompt","Input.9_response","Input.9_amt_idx","Input.10_prompt","Input.10_response","Input.10_amt_idx","Answer.0_amt_idx","Answer.0_appropriateness","Answer.0_humanlikeness","Answer.0_info-content","Answer.10_amt_idx","Answer.10_appropriateness","Answer.10_humanlikeness","Answer.10_info-content","Answer.1_amt_idx","Answer.1_appropriateness","Answer.1_humanlikeness","Answer.1_info-content","Answer.2_amt_idx","Answer.2_appropriateness","Answer.2_humanlikeness","Answer.2_info-content","Answer.3_amt_idx","Answer.3_appropriateness","Answer.3_humanlikeness","Answer.3_info-content","Answer.4_amt_idx","Answer.4_appropriateness","Answer.4_humanlikeness","Answer.4_info-content","Answer.5_amt_idx","Answer.5_appropriateness","Answer.5_humanlikeness","Answer.5_info-content","Answer.6_amt_idx","Answer.6_appropriateness","Answer.6_humanlikeness","Answer.6_info-content","Answer.8_amt_idx","Answer.8_appropriateness","Answer.8_humanlikeness","Answer.8_info-content","Answer.9_amt_idx","Answer.9_appropriateness","Answer.9_humanlikeness","Answer.9_info-content","Answer.attention_check_amt_idx","Answer.attention_check_appropriateness","Answer.attention_check_humanlikeness","Answer.attention_check_info-content","Answer.comment","Approve","Reject"
"302U8RURJ1T519361Z273WCX765VNV","3QMCR5SRRXNKNWCOOSU6O1V9HRB4GV","Annotate 11 prompt-response text items[UPDATED]","The annotation task is to label responses to a given prompt. The prompt consists of two people (A and B) talking to each other. The response is the next utterance after the final utterance in the prompt.","nlp,annotation,rating,text data,conversation,short,easy","$1.20","Fri Jul 01 16:42:39 PDT 2022","3","BatchId:4772863;OriginalHitTemplateId:920937340;","1500","259200","Fri Jul 08 16:42:39 PDT 2022","","","3IFS6Q0HJLC0H0950RPCBKR2NQ5SIZ","A1SX8IVV82M0LW","Approved","Fri Jul 01 17:09:16 PDT 2022","Fri Jul 01 17:30:24 PDT 2022","Mon Jul 04 17:30:24 PDT 2022","Mon Jul 04 17:30:54 PDT 2022","","","1268","100% (20/20)","0% (0/0)","0% (0/0)","This is an attention check. Please enter the same annotation values as the previous question","This is an attention check. Please enter the same annotation values as the previous question","7","A: Does it look too small?<br> B: It fits you to a T.<br> A: I agree. I'm going to buy it.","I don't think so. I think it's just the angle of the picture.","0","A: I have decided to drop out of college.<br> B: You're making the worst decision of your life.<br> A: I just don't get the point of college. It's just memorizing.","What are you going to do instead?","1","A: Do you have maps of downtown area?<br> B: Yes, here you are.","Cool I'll take a couple of the maps if you have a good map of downtown.","2","A: What's going on? What happened?<br> B: I'm sorry. I wasn't paying attention.<br> A: Well, I'm going to need your information.","What kind of information would you like to know? I can tell you anything you want to know.","3","A: I was just wondering if many Chinese people take their leftover food home from a restaurant.<br> B: in most cities in China, doggie bags are quite uncommon.<br> A: what happen to all the leftover food?<br> B: it usually goes to the dump.<br> A: that seems like an awful waste! Why don't people order fewer dishes so that they don't have to throw so much away at the end of the meal?","I'm not sure, but I know a lot of people who do take their Leftovers home.","4","A: Excuse me!<br> B: Yes, how can I help you?<br> A: I can't find the muni bus I'm looking for.","I'm looking for your mother <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 138]'></span> and the bus is in the Murals","5","A: I need a cheap car.<br> B: How much money do you have?<br> A: $1,000.","What kind of car are you looking for?","6","A: So what are some of your hobbies?<br> B: I don't have any.<br> A: What are your favorite T.V. shows?","I don't watch TV.","8","A: I want to take a look at that home with the Open House flags out front.<br> B: What a wonderful neighborhood! Can you find that house on our Open House list?","Open House flags?","9","A: You should add me on Facebook.<br> B: I don't have a Facebook.<br> A: Why don't you make one?","I really should, but I've been procrastinating.","10","0","3","2","2","10","1","1","2","1","5","4","2","2","4","4","4","3","2","1","2","4","4","4","3","5","3","3","2","6","3","2","2","8","3","4","3","9","1","1","1","7","3","2","2","{}"
"302U8RURJ1T519361Z273WCX765VNV","3QMCR5SRRXNKNWCOOSU6O1V9HRB4GV","Annotate 11 prompt-response text items[UPDATED]","The annotation task is to label responses to a given prompt. The prompt consists of two people (A and B) talking to each other. The response is the next utterance after the final utterance in the prompt.","nlp,annotation,rating,text data,conversation,short,easy","$1.20","Fri Jul 01 16:42:39 PDT 2022","3","BatchId:4772863;OriginalHitTemplateId:920937340;","1500","259200","Fri Jul 08 16:42:39 PDT 2022","","","3PEIJLRY6WMQECF9JIZEBJH2HG4XWI","A2JP9IKRHNLRPI","Approved","Fri Jul 01 16:57:31 PDT 2022","Fri Jul 01 17:21:08 PDT 2022","Mon Jul 04 17:21:08 PDT 2022","Mon Jul 04 17:21:54 PDT 2022","","","1417","100% (8/8)","0% (0/0)","0% (0/0)","This is an attention check. Please enter the same annotation values as the previous question","This is an attention check. Please enter the same annotation values as the previous question","7","A: Does it look too small?<br> B: It fits you to a T.<br> A: I agree. I'm going to buy it.","I don't think so. I think it's just the angle of the picture.","0","A: I have decided to drop out of college.<br> B: You're making the worst decision of your life.<br> A: I just don't get the point of college. It's just memorizing.","What are you going to do instead?","1","A: Do you have maps of downtown area?<br> B: Yes, here you are.","Cool I'll take a couple of the maps if you have a good map of downtown.","2","A: What's going on? What happened?<br> B: I'm sorry. I wasn't paying attention.<br> A: Well, I'm going to need your information.","What kind of information would you like to know? I can tell you anything you want to know.","3","A: I was just wondering if many Chinese people take their leftover food home from a restaurant.<br> B: in most cities in China, doggie bags are quite uncommon.<br> A: what happen to all the leftover food?<br> B: it usually goes to the dump.<br> A: that seems like an awful waste! Why don't people order fewer dishes so that they don't have to throw so much away at the end of the meal?","I'm not sure, but I know a lot of people who do take their Leftovers home.","4","A: Excuse me!<br> B: Yes, how can I help you?<br> A: I can't find the muni bus I'm looking for.","I'm looking for your mother <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 138]'></span> and the bus is in the Murals","5","A: I need a cheap car.<br> B: How much money do you have?<br> A: $1,000.","What kind of car are you looking for?","6","A: So what are some of your hobbies?<br> B: I don't have any.<br> A: What are your favorite T.V. shows?","I don't watch TV.","8","A: I want to take a look at that home with the Open House flags out front.<br> B: What a wonderful neighborhood! Can you find that house on our Open House list?","Open House flags?","9","A: You should add me on Facebook.<br> B: I don't have a Facebook.<br> A: Why don't you make one?","I really should, but I've been procrastinating.","10","0","5","5","4","10","5","5","4","1","5","5","4","2","3","3","3","3","4","5","5","4","5","5","5","5","2","2","2","6","5","5","5","8","5","5","5","9","2","3","5","7","5","5","5","{}"
"302U8RURJ1T519361Z273WCX765VNV","3QMCR5SRRXNKNWCOOSU6O1V9HRB4GV","Annotate 11 prompt-response text items[UPDATED]","The annotation task is to label responses to a given prompt. The prompt consists of two people (A and B) talking to each other. The response is the next utterance after the final utterance in the prompt.","nlp,annotation,rating,text data,conversation,short,easy","$1.20","Fri Jul 01 16:42:39 PDT 2022","3","BatchId:4772863;OriginalHitTemplateId:920937340;","1500","259200","Fri Jul 08 16:42:39 PDT 2022","","","3JC6VJ2SAECK5GSWC7KR1BTRWZTA5E","A37EV8RZ82WT8E","Approved","Fri Jul 01 17:10:41 PDT 2022","Fri Jul 01 17:32:58 PDT 2022","Mon Jul 04 17:32:58 PDT 2022","Mon Jul 04 17:33:54 PDT 2022","","","1337","100% (6/6)","0% (0/0)","0% (0/0)","This is an attention check. Please enter the same annotation values as the previous question","This is an attention check. Please enter the same annotation values as the previous question","7","A: Does it look too small?<br> B: It fits you to a T.<br> A: I agree. I'm going to buy it.","I don't think so. I think it's just the angle of the picture.","0","A: I have decided to drop out of college.<br> B: You're making the worst decision of your life.<br> A: I just don't get the point of college. It's just memorizing.","What are you going to do instead?","1","A: Do you have maps of downtown area?<br> B: Yes, here you are.","Cool I'll take a couple of the maps if you have a good map of downtown.","2","A: What's going on? What happened?<br> B: I'm sorry. I wasn't paying attention.<br> A: Well, I'm going to need your information.","What kind of information would you like to know? I can tell you anything you want to know.","3","A: I was just wondering if many Chinese people take their leftover food home from a restaurant.<br> B: in most cities in China, doggie bags are quite uncommon.<br> A: what happen to all the leftover food?<br> B: it usually goes to the dump.<br> A: that seems like an awful waste! Why don't people order fewer dishes so that they don't have to throw so much away at the end of the meal?","I'm not sure, but I know a lot of people who do take their Leftovers home.","4","A: Excuse me!<br> B: Yes, how can I help you?<br> A: I can't find the muni bus I'm looking for.","I'm looking for your mother <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 138]'></span> and the bus is in the Murals","5","A: I need a cheap car.<br> B: How much money do you have?<br> A: $1,000.","What kind of car are you looking for?","6","A: So what are some of your hobbies?<br> B: I don't have any.<br> A: What are your favorite T.V. shows?","I don't watch TV.","8","A: I want to take a look at that home with the Open House flags out front.<br> B: What a wonderful neighborhood! Can you find that house on our Open House list?","Open House flags?","9","A: You should add me on Facebook.<br> B: I don't have a Facebook.<br> A: Why don't you make one?","I really should, but I've been procrastinating.","10","0","2","5","1","10","5","5","5","1","5","5","3","2","5","3","4","3","5","5","4","4","5","5","4","5","1","3","5","6","5","5","4","8","5","4","3","9","3","2","2","7","5","5","4","{}"
"3KWGG5KP6LU3KIC6YHS20PZ8H9FMCN","3QMCR5SRRXNKNWCOOSU6O1V9HRB4GV","Annotate 11 prompt-response text items[UPDATED]","The annotation task is to label responses to a given prompt. The prompt consists of two people (A and B) talking to each other. The response is the next utterance after the final utterance in the prompt.","nlp,annotation,rating,text data,conversation,short,easy","$1.20","Fri Jul 01 16:42:39 PDT 2022","3","BatchId:4772863;OriginalHitTemplateId:920937340;","1500","259200","Fri Jul 08 16:42:39 PDT 2022","","","3E13VNJ1NQO0NGABN8ASFJ4TXQR1IN","A1G187YBG0DVMQ","Approved","Fri Jul 01 16:43:05 PDT 2022","Fri Jul 01 16:44:54 PDT 2022","Mon Jul 04 16:44:54 PDT 2022","Mon Jul 04 16:45:51 PDT 2022","","","109","100% (1/1)","0% (0/0)","0% (0/0)","This is an attention check. Please enter the same annotation values as the previous question","This is an attention check. Please enter the same annotation values as the previous question","18","A: Do you want to go fishing?<br> B: Yes. That’s a good idea.<br> A: Where do you want to go?","Anywhere really. do you like fishing?","11","A: My pen is out of ink.<br> B: Shake it a couple of times.<br> A: I shook it. There is no more ink.","Oh no! I'm so sorry to hear that. I hope you can get a new one soon.","12","A: This floor is falling apart.<br> B: How can you tell?<br> A: Are you kidding me? Step over here.","That's what I was thinking.","13","A: This is the perfect birthday cake for my son!<br> B: What day do you need the cake?<br> A: His party is on Saturday.","How old is your son?","14","A: The prices on fruit have really gone up this year!<br> B: Yes, they have. It's ridiculous!<br> A: The fruit is not of good quality, either.","I've also noticed the drop in quality.","15","A: I'd like to open another account.<br> B: That's great. What kind of account would you like to open?<br> A: I already have a checking account here.","What do you do with your checking account? Do you have a debit card for it?","16","A: What can I show you?<br> B: Do you have this shirt in a small?<br> A: Let me check. Yes, we have.<br> B: May I try it on?","Sure, I'll PM you.","17","A: Hello, my name is Sally. I am hoping you could help me.<br> B: Of course I can, that's what I'm here for.<br> A: I want to look for a job, but I don't have Internet access at home.","Ok. We have a budget plan that might work for you.","19","A: sure. Where do you want to go? Are you in the mood for anything in particular?<br> B: how about some dumplings? I just can't get enough of them.<br> A: dumplings again?! Oh, Amy, let's try something new!<br> B: well, what do you have in mind?<br> A: how about the Mongolian hot pot?","That sounds good.","20","A: My hair isn't soft and shiny anymore.<br> B: Maybe you should do a hair treatment.<br> A: Hair products are expensive, though!","Well, you can try to make your own hair treatment. There are a lot of recipes online.","21","11","5","4","5","21","5","4","5","12","3","4","3","13","2","4","3","14","5","5","5","15","5","5","5","16","2","3","3","17","1","1","1","19","2","3","1","20","5","5","4","18","1","1","1","{}"
"3KWGG5KP6LU3KIC6YHS20PZ8H9FMCN","3QMCR5SRRXNKNWCOOSU6O1V9HRB4GV","Annotate 11 prompt-response text items[UPDATED]","The annotation task is to label responses to a given prompt. The prompt consists of two people (A and B) talking to each other. The response is the next utterance after the final utterance in the prompt.","nlp,annotation,rating,text data,conversation,short,easy","$1.20","Fri Jul 01 16:42:39 PDT 2022","3","BatchId:4772863;OriginalHitTemplateId:920937340;","1500","259200","Fri Jul 08 16:42:39 PDT 2022","","","3KRVW3HTZQEMDJZWL6N43DYJ4ZNMS7","A1SX8IVV82M0LW","Approved","Fri Jul 01 17:08:12 PDT 2022","Fri Jul 01 17:27:46 PDT 2022","Mon Jul 04 17:27:46 PDT 2022","Mon Jul 04 17:27:54 PDT 2022","","","1174","100% (20/20)","0% (0/0)","0% (0/0)","This is an attention check. Please enter the same annotation values as the previous question","This is an attention check. Please enter the same annotation values as the previous question","18","A: Do you want to go fishing?<br> B: Yes. That’s a good idea.<br> A: Where do you want to go?","Anywhere really. do you like fishing?","11","A: My pen is out of ink.<br> B: Shake it a couple of times.<br> A: I shook it. There is no more ink.","Oh no! I'm so sorry to hear that. I hope you can get a new one soon.","12","A: This floor is falling apart.<br> B: How can you tell?<br> A: Are you kidding me? Step over here.","That's what I was thinking.","13","A: This is the perfect birthday cake for my son!<br> B: What day do you need the cake?<br> A: His party is on Saturday.","How old is your son?","14","A: The prices on fruit have really gone up this year!<br> B: Yes, they have. It's ridiculous!<br> A: The fruit is not of good quality, either.","I've also noticed the drop in quality.","15","A: I'd like to open another account.<br> B: That's great. What kind of account would you like to open?<br> A: I already have a checking account here.","What do you do with your checking account? Do you have a debit card for it?","16","A: What can I show you?<br> B: Do you have this shirt in a small?<br> A: Let me check. Yes, we have.<br> B: May I try it on?","Sure, I'll PM you.","17","A: Hello, my name is Sally. I am hoping you could help me.<br> B: Of course I can, that's what I'm here for.<br> A: I want to look for a job, but I don't have Internet access at home.","Ok. We have a budget plan that might work for you.","19","A: sure. Where do you want to go? Are you in the mood for anything in particular?<br> B: how about some dumplings? I just can't get enough of them.<br> A: dumplings again?! Oh, Amy, let's try something new!<br> B: well, what do you have in mind?<br> A: how about the Mongolian hot pot?","That sounds good.","20","A: My hair isn't soft and shiny anymore.<br> B: Maybe you should do a hair treatment.<br> A: Hair products are expensive, though!","Well, you can try to make your own hair treatment. There are a lot of recipes online.","21","11","5","4","2","21","5","4","4","12","4","2","2","13","2","1","1","14","5","5","3","15","4","4","2","16","4","3","3","17","1","1","1","19","4","5","3","20","5","5","2","18","1","1","1","{}"
"3KWGG5KP6LU3KIC6YHS20PZ8H9FMCN","3QMCR5SRRXNKNWCOOSU6O1V9HRB4GV","Annotate 11 prompt-response text items[UPDATED]","The annotation task is to label responses to a given prompt. The prompt consists of two people (A and B) talking to each other. The response is the next utterance after the final utterance in the prompt.","nlp,annotation,rating,text data,conversation,short,easy","$1.20","Fri Jul 01 16:42:39 PDT 2022","3","BatchId:4772863;OriginalHitTemplateId:920937340;","1500","259200","Fri Jul 08 16:42:39 PDT 2022","","","37QW5D2ZRJF7SUXSR5DLYVXOKUYS8P","A3L4JI1S352HB8","Approved","Fri Jul 01 16:43:07 PDT 2022","Fri Jul 01 16:52:20 PDT 2022","Mon Jul 04 16:52:20 PDT 2022","Mon Jul 04 16:52:51 PDT 2022","","","553","100% (1/1)","0% (0/0)","0% (0/0)","This is an attention check. Please enter the same annotation values as the previous question","This is an attention check. Please enter the same annotation values as the previous question","18","A: Do you want to go fishing?<br> B: Yes. That’s a good idea.<br> A: Where do you want to go?","Anywhere really. do you like fishing?","11","A: My pen is out of ink.<br> B: Shake it a couple of times.<br> A: I shook it. There is no more ink.","Oh no! I'm so sorry to hear that. I hope you can get a new one soon.","12","A: This floor is falling apart.<br> B: How can you tell?<br> A: Are you kidding me? Step over here.","That's what I was thinking.","13","A: This is the perfect birthday cake for my son!<br> B: What day do you need the cake?<br> A: His party is on Saturday.","How old is your son?","14","A: The prices on fruit have really gone up this year!<br> B: Yes, they have. It's ridiculous!<br> A: The fruit is not of good quality, either.","I've also noticed the drop in quality.","15","A: I'd like to open another account.<br> B: That's great. What kind of account would you like to open?<br> A: I already have a checking account here.","What do you do with your checking account? Do you have a debit card for it?","16","A: What can I show you?<br> B: Do you have this shirt in a small?<br> A: Let me check. Yes, we have.<br> B: May I try it on?","Sure, I'll PM you.","17","A: Hello, my name is Sally. I am hoping you could help me.<br> B: Of course I can, that's what I'm here for.<br> A: I want to look for a job, but I don't have Internet access at home.","Ok. We have a budget plan that might work for you.","19","A: sure. Where do you want to go? Are you in the mood for anything in particular?<br> B: how about some dumplings? I just can't get enough of them.<br> A: dumplings again?! Oh, Amy, let's try something new!<br> B: well, what do you have in mind?<br> A: how about the Mongolian hot pot?","That sounds good.","20","A: My hair isn't soft and shiny anymore.<br> B: Maybe you should do a hair treatment.<br> A: Hair products are expensive, though!","Well, you can try to make your own hair treatment. There are a lot of recipes online.","21","11","1","3","2","21","5","5","5","12","5","4","5","13","1","5","2","14","5","5","5","15","5","5","5","16","5","5","5","17","1","5","1","19","2","4","4","20","5","5","3","18","1","5","1","{}"
"3N7PQ0KLI7HHVUOAOQTIUEQ52UBE3S","3QMCR5SRRXNKNWCOOSU6O1V9HRB4GV","Annotate 11 prompt-response text items[UPDATED]","The annotation task is to label responses to a given prompt. The prompt consists of two people (A and B) talking to each other. The response is the next utterance after the final utterance in the prompt.","nlp,annotation,rating,text data,conversation,short,easy","$1.20","Fri Jul 01 16:42:39 PDT 2022","3","BatchId:4772863;OriginalHitTemplateId:920937340;","1500","259200","Fri Jul 08 16:42:39 PDT 2022","","","3AMW0RGHOGVVI9445QYALNI8M5SPNW","A1SX8IVV82M0LW","Approved","Fri Jul 01 17:09:06 PDT 2022","Fri Jul 01 17:28:34 PDT 2022","Mon Jul 04 17:28:34 PDT 2022","Mon Jul 04 17:28:54 PDT 2022","","","1168","100% (20/20)","0% (0/0)","0% (0/0)","This is an attention check. Please enter the same annotation values as the previous question","This is an attention check. Please enter the same annotation values as the previous question","29","A: Having a new president will change the course of history.<br> B: Why do you say that?<br> A: Well, Obama was our first black president. Now we have our first woman.","I'm not so sure about that.","22","A: I've never been to an amusement park.<br> B: Amusement parks are fun!<br> A: What is there to do there?","There are a lot of things to do, but I'm not sure what I want to do.","23","A: I'm making the food for the party tomorrow.<br> B: I heard you are a fantastic cook!<br> A: Thank you! I do my best.","I'm sure you do !","24","A: Are you excited for the first day of school?<br> B: No. I am very afraid.<br> A: What is to be afraid about?","I am! I can't wait to get out of the house and meet all the new people.","25","A: I need to fly to New York.<br> B: When are you going?<br> A: During the Christmas holidays.","I'd love to go for Christmas too.","26","A: I am so hungry.<br> B: I am hungry too.<br> A: How many more minutes until lunch?","I'm hungry too.","27","A: Does your girlfriend ever make you angry?<br> B: Sometimes.<br> A: What does she do?","She's a teacher.","28","A: Dad, why do you like fishing so much?<br> B: Fishing is a good way to clear your mind.<br> A: Is that because everything is so quiet?","No, it's because I don't have anyone to hang out with. I'm so lonely.","30","A: Hello, my name is George.<br> B: Hello, George. How can I help you?<br> A: I'm trying to file a claim online, but I have questions.","Hi George, how are you doing today?","31","A: Hi there, I want to reserve a hotel room.<br> B: No problem at all. Could I have your full name, please?","I would like to reserve for me and my friend, please","32","22","3","1","1","32","1","1","1","23","3","3","2","24","5","5","2","25","1","1","1","26","3","4","3","27","1","1","1","28","4","4","2","30","4","5","3","31","2","1","1","29","4","4","2","{}"
"3N7PQ0KLI7HHVUOAOQTIUEQ52UBE3S","3QMCR5SRRXNKNWCOOSU6O1V9HRB4GV","Annotate 11 prompt-response text items[UPDATED]","The annotation task is to label responses to a given prompt. The prompt consists of two people (A and B) talking to each other. The response is the next utterance after the final utterance in the prompt.","nlp,annotation,rating,text data,conversation,short,easy","$1.20","Fri Jul 01 16:42:39 PDT 2022","3","BatchId:4772863;OriginalHitTemplateId:920937340;","1500","259200","Fri Jul 08 16:42:39 PDT 2022","","","3SKRO2GZ74KRTB0ZNBV4SZJ6PUG1KY","A235DXY5FJN0IW","Approved","Fri Jul 01 16:43:07 PDT 2022","Fri Jul 01 16:49:24 PDT 2022","Mon Jul 04 16:49:24 PDT 2022","Mon Jul 04 16:49:51 PDT 2022","","","377","100% (6/6)","0% (0/0)","0% (0/0)","This is an attention check. Please enter the same annotation values as the previous question","This is an attention check. Please enter the same annotation values as the previous question","29","A: Having a new president will change the course of history.<br> B: Why do you say that?<br> A: Well, Obama was our first black president. Now we have our first woman.","I'm not so sure about that.","22","A: I've never been to an amusement park.<br> B: Amusement parks are fun!<br> A: What is there to do there?","There are a lot of things to do, but I'm not sure what I want to do.","23","A: I'm making the food for the party tomorrow.<br> B: I heard you are a fantastic cook!<br> A: Thank you! I do my best.","I'm sure you do !","24","A: Are you excited for the first day of school?<br> B: No. I am very afraid.<br> A: What is to be afraid about?","I am! I can't wait to get out of the house and meet all the new people.","25","A: I need to fly to New York.<br> B: When are you going?<br> A: During the Christmas holidays.","I'd love to go for Christmas too.","26","A: I am so hungry.<br> B: I am hungry too.<br> A: How many more minutes until lunch?","I'm hungry too.","27","A: Does your girlfriend ever make you angry?<br> B: Sometimes.<br> A: What does she do?","She's a teacher.","28","A: Dad, why do you like fishing so much?<br> B: Fishing is a good way to clear your mind.<br> A: Is that because everything is so quiet?","No, it's because I don't have anyone to hang out with. I'm so lonely.","30","A: Hello, my name is George.<br> B: Hello, George. How can I help you?<br> A: I'm trying to file a claim online, but I have questions.","Hi George, how are you doing today?","31","A: Hi there, I want to reserve a hotel room.<br> B: No problem at all. Could I have your full name, please?","I would like to reserve for me and my friend, please","32","22","3","3","4","32","3","3","2","23","4","5","4","24","5","5","5","25","1","1","2","26","5","5","5","27","1","1","2","28","1","1","2","30","2","2","2","31","1","1","1","29","1","1","2","{}"
"3N7PQ0KLI7HHVUOAOQTIUEQ52UBE3S","3QMCR5SRRXNKNWCOOSU6O1V9HRB4GV","Annotate 11 prompt-response text items[UPDATED]","The annotation task is to label responses to a given prompt. The prompt consists of two people (A and B) talking to each other. The response is the next utterance after the final utterance in the prompt.","nlp,annotation,rating,text data,conversation,short,easy","$1.20","Fri Jul 01 16:42:39 PDT 2022","3","BatchId:4772863;OriginalHitTemplateId:920937340;","1500","259200","Fri Jul 08 16:42:39 PDT 2022","","","3H7Z272LXA05U91JTDIV8VEJHAQPLS","A2JP9IKRHNLRPI","Approved","Fri Jul 01 17:08:23 PDT 2022","Fri Jul 01 17:33:20 PDT 2022","Mon Jul 04 17:33:20 PDT 2022","Mon Jul 04 17:33:54 PDT 2022","","","1497","100% (8/8)","0% (0/0)","0% (0/0)","This is an attention check. Please enter the same annotation values as the previous question","This is an attention check. Please enter the same annotation values as the previous question","29","A: Having a new president will change the course of history.<br> B: Why do you say that?<br> A: Well, Obama was our first black president. Now we have our first woman.","I'm not so sure about that.","22","A: I've never been to an amusement park.<br> B: Amusement parks are fun!<br> A: What is there to do there?","There are a lot of things to do, but I'm not sure what I want to do.","23","A: I'm making the food for the party tomorrow.<br> B: I heard you are a fantastic cook!<br> A: Thank you! I do my best.","I'm sure you do !","24","A: Are you excited for the first day of school?<br> B: No. I am very afraid.<br> A: What is to be afraid about?","I am! I can't wait to get out of the house and meet all the new people.","25","A: I need to fly to New York.<br> B: When are you going?<br> A: During the Christmas holidays.","I'd love to go for Christmas too.","26","A: I am so hungry.<br> B: I am hungry too.<br> A: How many more minutes until lunch?","I'm hungry too.","27","A: Does your girlfriend ever make you angry?<br> B: Sometimes.<br> A: What does she do?","She's a teacher.","28","A: Dad, why do you like fishing so much?<br> B: Fishing is a good way to clear your mind.<br> A: Is that because everything is so quiet?","No, it's because I don't have anyone to hang out with. I'm so lonely.","30","A: Hello, my name is George.<br> B: Hello, George. How can I help you?<br> A: I'm trying to file a claim online, but I have questions.","Hi George, how are you doing today?","31","A: Hi there, I want to reserve a hotel room.<br> B: No problem at all. Could I have your full name, please?","I would like to reserve for me and my friend, please","32","22","3","5","2","32","3","5","3","23","3","5","4","24","5","5","3","25","3","4","4","26","4","5","4","27","2","5","3","28","3","5","3","30","2","5","4","31","2","5","3","29","3","5","3","{}"
"3G3AJKPCXNK0JVO5O5AVBMARY6CY4C","3QMCR5SRRXNKNWCOOSU6O1V9HRB4GV","Annotate 11 prompt-response text items[UPDATED]","The annotation task is to label responses to a given prompt. The prompt consists of two people (A and B) talking to each other. The response is the next utterance after the final utterance in the prompt.","nlp,annotation,rating,text data,conversation,short,easy","$1.20","Fri Jul 01 16:42:40 PDT 2022","3","BatchId:4772863;OriginalHitTemplateId:920937340;","1500","259200","Fri Jul 08 16:42:40 PDT 2022","","","3EA3QWIZ4LO1W0MKPRU2LPNOP9HTIN","A1SX8IVV82M0LW","Approved","Fri Jul 01 17:10:41 PDT 2022","Fri Jul 01 17:31:21 PDT 2022","Mon Jul 04 17:31:21 PDT 2022","Mon Jul 04 17:31:54 PDT 2022","","","1240","100% (20/20)","0% (0/0)","0% (0/0)","This is an attention check. Please enter the same annotation values as the previous question","This is an attention check. Please enter the same annotation values as the previous question","40","A: Is that boy you walk home with your brother?<br> B: No, he's my neighbor.<br> A: Does he go to your house often?","Yeah, he comes over a lot.","33","A: Are you telling me it's not weird dating Katy after being friends with her for so long?<br> B: It's a little strange since I've known her for so long.<br> A: You also know everyone she dated.","I don't think it's weird at all.","34","A: This line is so long!<br> B: We've been waiting for almost an hour!<br> A: I guess they do a really thorough check.","That's what I was thinking, but I don't know how thorough they can be.","35","A: Are these the clothes you want to have washed?<br> B: Yes. When can I get them back?","I don't know. I wish I could go back in time and punch myself in the face.","36","A: The floor to my apartment is badly damaged.<br> B: I'm sorry to hear that. How bad is it?<br> A: It's practically falling apart.","I'm sorry to hear that. What happened?","37","A: This is 911. What is your emergency?<br> B: I think my wife just had a stroke or a heart attack.<br> A: Can you describe her symptoms?","She has a sore throat, runny nose, fever, and a headache.","38","A: What is in this can?<br> B: I don't know; it doesn't have a label.<br> A: It looks like a corned beef can.","Open it and find out.","39","A: Your luggage is two pounds over. I'm afraid They'll be in excess luggage charge, Sir.<br> B: How much must I pay?<br> A: It's ten yuan.<br> B: Here you are.<br> A: This is your luggage check Which You must show when you disembark at your destination and here is your boarding pass and your ticket.","I have never flown before. I have no idea what I am supposed to do with this.","41","A: How much does it cost to ride the bus?<br> B: The cost is one dollar and fifty cents.<br> A: I'm going to have to spend nearly ten dollars today on just bus fare alone.","Don't think you have to worry about that, they will send you a $0.75 bus fare for free, or a few cents more for the ticket price","42","A: You need a babysitter.<br> B: Yes, I'd ask Jill, the girl I've had before, but I need someone overnight.Maybe even for two nights.","Jill is a good person to ask. I'm sure she'd be willing to help you out.","43","33","4","5","4","43","4","5","4","34","2","4","3","35","4","4","3","36","3","2","2","37","4","5","2","38","4","5","4","39","3","4","2","41","4","4","3","42","5","4","5","40","3","4","2","{}"
